SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
53,2016,09,26,52903299,82,14,-3276.8,-40,0.01,0.03,4.044,5,2.2,5.16,-0.8,-0.77,0.33,0.4,0.51,0.56,0,65535,,,0,8266
54,2016,09,26,52904298,82,13.8,-3276.8,-40,0.01,0.04,4.044,5,2.2,3.44,-0.83,-0.77,0.33,0.4,0.49,0.56,0,65535,,,0,8266
55,2016,09,26,52905301,82,13.8,-3276.8,-40,0.01,0.03,4.044,5,2.2,1.48,-0.83,-0.77,0.34,0.4,0.51,0.56,0,65535,,,0,8266
56,2016,09,26,52906301,82,13.7,-3276.8,-40,0.01,0.04,4.044,5,2.2,2.68,-0.81,-0.77,0.31,0.39,0.53,0.56,0,65535,,,0,8266
57,2016,09,26,52907302,82,13.7,-3276.8,-40,0.01,0.04,4.044,4,2.2,2.9,-0.81,-0.78,0.31,0.39,0.51,0.56,0,65535,,,0,-24502
58,2016,09,26,52908302,82,13.8,-3276.8,-39,0.01,0.03,4.044,4,2.2,3.46,-0.81,-0.78,0.32,0.39,0.5,0.56,0,65535,,,0,-24502
59,2016,09,26,52909302,83,13.8,-3276.8,-39,0.01,0.03,4.044,4,2.2,2.24,-0.83,-0.78,0.33,0.39,0.5,0.56,0,65535,,,0,-24502
60,2016,09,26,52910302,83,13.9,-3276.8,-39,0.01,0.03,4.044,5,2.2,1.94,-0.83,-0.78,0.31,0.39,0.5,0.56,0,65535,,,0,8266
61,2016,09,26,52911301,83,13.9,-3276.8,-39,0.01,0.04,4.044,5,2.2,0.84,-0.83,-0.78,0.32,0.39,0.48,0.56,0,65535,,,0,8266
62,2016,09,26,52912301,83,14,-3276.8,-39,0.01,0.09,4.044,5,2,1.5,-0.83,-0.77,0.33,0.39,0.37,0.56,0,65535,,,1,-24502
63,2016,09,26,52913302,83,14,-3276.8,-39,0.01,0.03,4.044,5,2,2.16,-0.83,-0.78,0.32,0.39,0.5,0.56,0,65535,,,1,-24502
64,2016,09,26,52914301,83,14.1,-3276.8,-38,0.01,0.03,4.044,5,2,1.6,-0.85,-0.78,0.33,0.39,0.49,0.56,0,65535,,,1,-24502
65,2016,09,26,52915302,83,14.1,-3276.8,-38,0.01,0.03,4.044,5,2,3.02,-0.83,-0.78,0.32,0.39,0.49,0.57,0,65535,,,0,8266
66,2016,09,26,52916303,83,14.2,-3276.8,-38,0.01,0.03,4.044,4,2,1.5,-0.84,-0.78,0.32,0.39,0.5,0.56,0,65535,,,0,8266
67,2016,09,26,52917303,83,14.2,-3276.8,-38,0.01,0.04,4.044,4,2,2.28,-0.83,-0.78,0.3,0.39,0.5,0.56,0,65535,,,0,-24502
68,2016,09,26,52918303,83,14,-3276.8,-38,0.01,0.04,4.044,4,2,3.4,-0.84,-0.78,0.31,0.39,0.49,0.56,0,65535,,,0,-24502
69,2016,09,26,52919303,83,14,-3276.8,-38,0.02,0.04,4.044,4,2,3.1,-0.84,-0.78,0.32,0.39,0.48,0.56,0,65535,,,1,-24502
70,2016,09,26,52920303,83,14.1,-3276.8,-38,0.01,0.03,4.044,4,2,2.1,-0.83,-0.77,0.31,0.39,0.49,0.56,0,65535,,,1,-24502
71,2016,09,26,52921303,83,14.1,-3276.8,-38,0.01,0.03,4.044,4,2,3.04,-0.84,-0.78,0.32,0.39,0.49,0.56,0,65535,,,1,-24502
72,2016,09,26,52922309,83,13.9,-3276.8,-38,0.01,0.03,4.044,4,2,1.46,-0.84,-0.78,0.31,0.39,0.5,0.56,0,65535,,,0,8266
73,2016,09,26,52923304,82,13.9,-3276.8,-38,0.01,0.03,4.044,4,2,2.8,-0.83,-0.78,0.32,0.39,0.5,0.56,0,65535,,,0,-24502
74,2016,09,26,52924304,83,13.7,-3276.8,-39,0.01,0.04,4.044,3,2,2.92,-0.85,-0.78,0.33,0.39,0.5,0.56,0,65535,,,0,-24502
75,2016,09,26,52925303,83,13.7,-3276.8,-39,0.01,0.04,4.044,3,2,2.08,-0.83,-0.78,0.33,0.39,0.48,0.56,0,65535,,,3,-24502
76,2016,09,26,52926304,83,13.8,-3276.8,-39,0.01,0.03,4.044,3,2,1.34,-0.83,-0.77,0.32,0.39,0.49,0.56,0,65535,,,3,-24502
77,2016,09,26,52927304,83,13.8,-3276.8,-39,0.01,0.03,4.044,3,2,0.88,-0.84,-0.78,0.32,0.39,0.49,0.56,0,65535,,,3,-24502
78,2016,09,26,52928307,83,13.9,-3276.8,-39,0.01,0.03,4.044,3,2,1.1,-0.84,-0.78,0.32,0.39,0.49,0.56,0,65535,,,3,-24502
79,2016,09,26,52929305,83,13.9,-3276.8,-39,0.01,0.03,4.044,3,2,1.18,-0.83,-0.77,0.32,0.39,0.48,0.56,0,65535,,,3,-24502
80,2016,09,26,52930305,83,14.3,-3276.8,-38,0.07,0.27,4.044,3,2,6.38,-0.89,-0.71,0.33,0.55,0.21,0.57,0,65535,,,0,8266
81,2016,09,26,52931306,83,14.3,-3276.8,-37,0.13,0.28,4.044,7,2,10.04,-0.84,-0.62,0.43,0.61,0.28,0.42,0,65535,,,0,8266
82,2016,09,26,52932307,83,14.4,-3276.8,-37,0.07,0.12,4.044,9,2,7.66,-0.93,-0.74,0.32,0.55,0.38,0.55,0,65535,,,0,8266
83,2016,09,26,52933307,83,14.4,-3276.8,-37,0.05,0.1,4.044,11,2,5.62,-0.87,-0.78,0.33,0.4,0.44,0.55,0,65535,,,0,8266
84,2016,09,26,52934308,83,14.5,-3276.8,-37,0.03,0.06,4.044,14,2,4.02,-0.86,-0.78,0.32,0.42,0.46,0.54,0,65535,,,3,-24502
85,2016,09,26,52935307,83,14.5,-3276.8,-37,0.02,0.06,4.044,16,2,1.74,-0.84,-0.78,0.34,0.4,0.46,0.55,0,65535,,,0,8266
86,2016,09,26,52936308,83,14.2,-3276.8,-37,0.01,0.04,4.044,17,0,0.8,-0.85,-0.78,0.33,0.39,0.45,0.54,0,65535,,,0,8266
87,2016,09,26,52937308,83,14.2,-3276.8,-37,0.02,0.04,4.044,15,0,2.3,-0.85,-0.78,0.33,0.39,0.45,0.54,0,65535,,,0,8266
88,2016,09,26,52938308,83,14,-3276.8,-37,0.01,0.04,4.044,13,0,3.16,-0.85,-0.78,0.33,0.42,0.43,0.53,0,65535,,,0,8266
89,2016,09,26,52939308,83,14,-3276.8,-37,0.01,0.06,4.043,12,0,2.06,-0.84,-0.77,0.33,0.4,0.44,0.55,0,65535,,,0,-24503
90,2016,09,26,52940308,83,13.8,-3276.8,-37,0.01,0.03,4.043,10,0,2.94,-0.85,-0.79,0.34,0.4,0.44,0.53,0,65535,,,0,-24503
91,2016,09,26,52941309,83,13.8,-3276.8,-37,0.01,0.06,4.043,9,0,1.92,-0.87,-0.78,0.33,0.4,0.43,0.53,0,65535,,,0,-24503
92,2016,09,26,52942309,0,13.6,-3276.8,-37,0.01,0.04,4.043,8,0.8,1.68,-0.86,-0.78,0.32,0.39,0.44,0.53,0,65535,,,0,-24503
93,2016,09,26,52943309,62,13.6,-3276.8,-36,0.02,0.04,4.043,7,0.8,1.54,-0.85,-0.78,0.32,0.39,0.45,0.54,0,65535,,,3,-24503
94,2016,09,26,52944309,77,13.8,-3276.8,-36,0.02,0.04,4.043,6,23.04,1.66,-0.86,-0.79,0.32,0.39,0.45,0.54,0,65535,,,3,-24503
95,2016,09,26,52945311,87,13.8,-3276.8,-37,0.02,0.03,4.043,6,23.04,2.64,-0.86,-0.78,0.33,0.39,0.45,0.54,0,65535,,,3,-24503
96,2016,09,26,52946309,91,13.6,-3276.8,-37,0.01,0.04,4.043,6,15.86,2.72,-0.85,-0.78,0.33,0.42,0.44,0.54,0,65535,,,3,-24503
97,2016,09,26,52947310,93,13.6,-3276.8,-37,0.01,0.04,4.043,5,15.86,3,-0.85,-0.79,0.32,0.39,0.46,0.55,0,65535,,,3,-24503
98,2016,09,26,52948311,94,13.4,-3276.8,-37,0.01,0.03,4.043,5,10.3,2.1,-0.84,-0.78,0.31,0.39,0.44,0.54,0,65535,,,3,-24503
99,2016,09,26,52949310,95,13.4,-3276.8,-36,0.01,0.04,4.043,5,10.3,2.38,-0.85,-0.79,0.33,0.39,0.44,0.53,0,65535,,,3,-24503
100,2016,09,26,52950311,95,13,-3276.8,-37,0.01,0.03,4.043,5,10.3,1.98,-0.86,-0.78,0.32,0.39,0.45,0.55,0,65535,,,3,-24503
101,2016,09,26,52951310,95,13,-3276.8,-36,0.02,0.03,4.043,4,10.3,1.88,-0.84,-0.78,0.32,0.39,0.45,0.54,0,65535,,,3,-24503
102,2016,09,26,52952311,95,12.9,-3276.8,-37,0.01,0.04,4.043,4,7.5,2.42,-0.86,-0.78,0.32,0.39,0.44,0.54,0,65535,,,3,-24503
103,2016,09,26,52953311,95,12.9,-3276.8,-37,0.02,0.03,4.043,4,7.5,1.68,-0.85,-0.78,0.31,0.39,0.45,0.53,0,65535,,,3,-24503
104,2016,09,26,52954308,95,13.1,-3276.8,-37,0.01,0.04,4.043,3,7.06,1.28,-0.85,-0.78,0.31,0.42,0.45,0.54,0,65535,,,3,-24503
105,2016,09,26,52955313,95,13.1,-3276.8,-37,0.01,0.04,4.043,3,7.06,1.54,-0.86,-0.79,0.31,0.4,0.45,0.54,0,65535,,,3,-24503
106,2016,09,26,52956310,95,13.3,-3276.8,-37,0.01,0.04,4.043,3,7.06,1.94,-0.85,-0.78,0.32,0.39,0.43,0.55,0,65535,,,3,-24503
107,2016,09,26,52957311,95,13.3,-3276.8,-37,0.02,0.04,4.043,3,7.06,1.28,-0.85,-0.78,0.32,0.39,0.44,0.54,0,65535,,,3,-24503
108,2016,09,26,52958313,95,13.5,-3276.8,-37,0.03,0.06,4.043,4,7.06,1.4,-0.86,-0.78,0.31,0.39,0.43,0.55,0,65535,,,3,-24503
109,2016,09,26,52959313,94,13.5,-3276.8,-37,0.03,0.08,4.043,5,7.06,2.06,-0.86,-0.78,0.32,0.4,0.42,0.55,0,65535,,,3,-24503
110,2016,09,26,52960312,94,13.6,-3276.8,-37,0.03,0.1,4.043,5,7.06,1.34,-0.92,-0.77,0.28,0.42,0.45,0.56,0,65535,,,3,-24503
111,2016,09,26,52961311,93,13.6,-3276.8,-37,0.03,0.06,4.043,4,7.06,2.34,-0.85,-0.77,0.28,0.37,0.46,0.56,0,65535,,,3,-24503
112,2016,09,26,52962312,93,13.7,-3276.8,-37,0.02,0.08,4.043,4,7.06,2.26,-0.85,-0.78,0.26,0.38,0.46,0.56,0,65535,,,3,-24503
113,2016,09,26,52963313,93,13.7,-3276.8,-37,0.02,0.06,4.043,4,7.06,2.9,-0.85,-0.78,0.3,0.38,0.46,0.55,0,65535,,,3,-32695
114,2016,09,26,52964316,92,13.9,-3276.8,-37,0.02,0.03,4.043,5,7.06,3.2,-0.86,-0.78,0.31,0.38,0.48,0.56,0,65535,,,3,-32695
115,2016,09,26,52965312,92,13.9,-3276.8,-38,0.03,0.04,4.043,12,7.06,2.52,-0.84,-0.77,0.31,0.39,0.48,0.56,0,65535,,,3,-32695
116,2016,09,26,52966314,91,14,-3276.8,-39,0.02,0.06,4.043,17,7.06,4.2,-0.84,-0.75,0.36,0.42,0.48,0.56,0,65535,,,3,-32695
117,2016,09,26,52967314,91,14,-3276.8,-38,0.04,0.04,4.043,17,7.06,2.98,-0.84,-0.77,0.33,0.4,0.45,0.56,0,65535,,,3,-32695
118,2016,09,26,52968314,90,14.4,-3276.8,-33,0.13,0.12,4.043,16,7.06,1.78,-0.91,-0.74,0.31,0.44,0.38,0.56,0,65535,,,0,8265
119,2016,09,26,52969314,91,14.4,-3276.8,-25,0.24,0.27,4.043,16,7.06,3.14,-0.98,-0.78,0.12,0.32,0.2,0.56,0,65535,,,0,8265
120,2016,09,26,52970315,91,14.7,-3276.8,-15,0.26,0.31,4.043,17,7.06,2.8,-1.01,-0.95,0.03,0.19,0.14,0.22,0,65535,,,0,8265
121,2016,09,26,52971314,92,14.7,-3276.8,-12,0.3,0.59,4.043,16,7.06,1.9,-1.22,-0.87,-0.37,0.07,-0.02,0.22,0,65535,,,0,8265
122,2016,09,26,52972315,94,14.8,-3276.8,-18,0.24,0.37,4.043,15,7.06,1.28,-1.13,-0.78,-0.33,0.2,0.06,0.44,0,65535,,,1,-32695
123,2016,09,26,52973315,94,14.8,-3276.8,-26,0.28,0.38,4.043,15,7.06,0.92,-1,-0.67,0.04,0.39,0.24,0.63,0,65535,,,1,-32695
124,2016,09,26,52974314,95,14.8,-3276.8,-27,0.2,0.39,4.043,14,7.06,0.72,-1.1,-0.59,0.06,0.4,0.19,0.78,0,65535,,,1,-32695
125,2016,09,26,52975315,96,14.8,-3276.8,-24,0.26,0.4,4.043,13,7.06,0.48,-1.26,-0.51,0.02,0.49,0.18,0.59,0,65535,,,0,8265
126,2016,09,26,52976316,98,14.8,-3276.8,-25,0.27,0.53,4.043,12,7.06,0.3,-1.34,-0.4,-0.12,0.49,0.03,0.59,0,65535,,,0,8265
127,2016,09,26,52977315,99,14.8,-3276.8,-26,0.2,0.51,4.043,11,7.06,0.22,-1.32,-0.38,0.02,0.55,0.19,0.57,0,65535,,,0,8265
128,2016,09,26,52978316,99,14.9,-3276.8,-25,0.24,0.51,4.043,11,10.3,0.14,-1.39,-0.57,-0.08,0.38,0.21,0.83,0,65535,,,0,8265
129,2016,09,26,52979316,99,14.9,-3276.8,-19,0.2,0.44,4.042,12,10.3,3.18,-1.18,-0.73,-0.21,0.09,0.2,0.83,0,65535,,,0,-32695
130,2016,09,26,52980315,99,14.9,-3276.8,-11,0.25,0.4,4.042,12,10.3,2.98,-1.16,-0.87,-0.21,0.01,-0.1,0.38,0,65535,,,0,-32695
131,2016,09,26,52981314,99,14.9,-3276.8,-8,0.25,0.54,4.042,11,10.3,6,-1.46,-0.66,-0.22,0.06,-0.16,0.2,0,65535,,,0,8265
132,2016,09,26,52982316,99,15,-3276.8,-12,0.3,0.74,4.042,10,10.3,12.82,-1.5,-0.56,-0.65,0.21,-0.01,0.54,0,65535,,,0,8265
133,2016,09,26,52983315,99,15,-3276.8,-14,0.19,0.54,4.042,10,10.3,7.64,-1.48,-0.69,-0.24,0.33,0.19,0.51,0,65535,,,1,-24503
134,2016,09,26,52984315,99,15.1,-3276.8,-16,0.1,0.42,4.042,10,10.3,7.34,-1.15,-0.84,0.1,0.36,0.16,0.62,0,65535,,,0,8265
